nd_texts/1021434.muellers-herz-fuer-deutsche-agrokonzerne https://www.neues-deutschland.de/artikel/1021434.muellers-herz-fuer-deutsche-agrokonzerne.html 2016-08-09 |None| leftist_movement |radically left| |[]|
nd_texts/1021435.der-antikapitalistische-biss-ist-noch-da https://www.neues-deutschland.de/artikel/1021435.der-antikapitalistische-biss-ist-noch-da.html 2016-07-21 |None| leftist_movement |radically left| |['Antikapitalistische', 'Linke', 'Einwanderung', 'Kanada', 'Südamerika', 'Weltsozialforum']|
nd_texts/1021433.ausbeuten-auf-hohem-niveau https://www.neues-deutschland.de/artikel/1021433.ausbeuten-auf-hohem-niveau.html 2016-08-09 |Fanny Kniestedt| leftist_movement |radically left| |['Afrika', 'Banken', 'Mobilfunk']|
nd_texts/1020983.ein-faules-ei-im-streik-omelett https://www.neues-deutschland.de/artikel/1020983.ein-faules-ei-im-streik-omelett.html 2016-08-01 |Josephine Schulz| leftist_movement |radically left| |['Arbeitsrecht', 'Bundesarbeitsgericht', 'Frieden', 'Streik', 'ver.di']|
nd_texts/1020984.belastete-beziehungen https://www.neues-deutschland.de/artikel/1020984.belastete-beziehungen.html 2016-08-05 |None| leftist_movement |radically left| |[]|
nd_texts/1020982.mein-groesster-schatz-ist-mein-arbeitsplatz https://www.neues-deutschland.de/artikel/1020982.mein-groesster-schatz-ist-mein-arbeitsplatz.html 2016-08-05 |Peter Nowak| leftist_movement |radically left| |[]|
nd_texts/1020736.drei-jahre-haft-fuer-aktivisten-in-china https://www.neues-deutschland.de/artikel/1020736.drei-jahre-haft-fuer-aktivisten-in-china.html 2016-08-03 |None| leftist_movement |radically left| |[]|
nd_texts/1020734.krawall-im-urlaubsidyll https://www.neues-deutschland.de/artikel/1020734.krawall-im-urlaubsidyll.html 2016-08-03 |Dirk Farke| leftist_movement |radically left| |[]|
nd_texts/1020735.per-du-mit-den-schlapphueten https://www.neues-deutschland.de/artikel/1020735.per-du-mit-den-schlapphueten.html 2016-02-15 |Peter Nowak| leftist_movement |radically left| |['Geheimdienste', 'NSU', 'Thüringen']|
nd_texts/1020733.eine-torte-fuer-den-vizepraesidenten https://www.neues-deutschland.de/artikel/1020733.eine-torte-fuer-den-vizepraesidenten.html 2016-08-03 |Sebastian Hachmeyer| leftist_movement |radically left| |['Bolivien', 'Feminismus']|
nd_texts/1020285.wir-wollen-die-koepfe-und-herzen-in-den-betrieben-erreichen https://www.neues-deutschland.de/artikel/1020285.wir-wollen-die-koepfe-und-herzen-in-den-betrieben-erreichen.html 2016-06-21 |None| leftist_movement |radically left| |['Einwanderung', 'Streik', 'ver.di']|
nd_texts/1020284.kritik-unerwuenscht https://www.neues-deutschland.de/artikel/1020284.kritik-unerwuenscht.html 2016-07-29 |Haidy Damm| leftist_movement |radically left| |[]|
nd_texts/1020283.schluss-mit-zwangsstrand https://www.neues-deutschland.de/artikel/1020283.schluss-mit-zwangsstrand.html 2016-07-29 |Annika Grah| leftist_movement |radically left| |['Betriebsrat', 'Sachsen', 'Urlaub']|
nd_texts/1019983.laut-gegen-das-abschiebebusiness https://www.neues-deutschland.de/artikel/1019983.laut-gegen-das-abschiebebusiness.html 2016-06-14 |None| leftist_movement |radically left| |['Einwanderung', 'Griechenland', 'Universität']|
nd_texts/1019984.erdogans-eiserne-faust-in-deutschland https://www.neues-deutschland.de/artikel/1019984.erdogans-eiserne-faust-in-deutschland.html 2016-07-27 |Rudolf Stumberger| leftist_movement |radically left| |[]|
nd_texts/1019996.preis-fuer-women-in-exile https://www.neues-deutschland.de/artikel/1019996.preis-fuer-women-in-exile.html 2016-07-27 |None| leftist_movement |radically left| |[]|
nd_texts/1019573.warnung-vor-luecken-bei-kontrollen https://www.neues-deutschland.de/artikel/1019573.warnung-vor-luecken-bei-kontrollen.html 2016-07-22 |None| leftist_movement |radically left| |['Mindestlohn', 'Schwarzarbeit']|
nd_texts/1019572.marktstoerendes-sozialdumping https://www.neues-deutschland.de/artikel/1019572.marktstoerendes-sozialdumping.html 2016-07-22 |Kurt Stenger| leftist_movement |radically left| |[]|
nd_texts/1019571.gesetz-gegen-kinderarbeit https://www.neues-deutschland.de/artikel/1019571.gesetz-gegen-kinderarbeit.html 2016-07-22 |None| leftist_movement |radically left| |['Bayern']|
nd_texts/1019285.polizei-erklaert-spitzeleinsatz-fuer-rechtswidrig https://www.neues-deutschland.de/artikel/1019285.polizei-erklaert-spitzeleinsatz-fuer-rechtswidrig.html 2016-06-09 |Reinhard Schwarz| leftist_movement |radically left| |['Hamburg', 'Polizei', 'Presse']|
nd_texts/1019177.angekuendigter-tod-des-rechtsstaats https://www.neues-deutschland.de/artikel/1019177.angekuendigter-tod-des-rechtsstaats.html 2016-07-19 |None| leftist_movement |radically left| |['Mafia', 'Massaker', 'Paraguay']|
nd_texts/1018775.der-grund-ist-verschwunden https://www.neues-deutschland.de/artikel/1018775.der-grund-ist-verschwunden.html 2016-03-04 |Peter Nowak| leftist_movement |radically left| |['DGB', 'Leiharbeit', 'Tarifvertrag', 'Zeitarbeit']|
nd_texts/1018773.wann-und-wie-viel https://www.neues-deutschland.de/artikel/1018773.wann-und-wie-viel.html 2016-07-15 |Jörg Meyer| leftist_movement |radically left| |['Arbeitskampf', 'Arbeitsverhältnis']|
nd_texts/1018534.vereint-in-vielfalt-statt-alle-auf-linie https://www.neues-deutschland.de/artikel/1018534.vereint-in-vielfalt-statt-alle-auf-linie.html 2016-07-13 |Moritz Elliesen| leftist_movement |radically left| |[]|
nd_texts/1018535.keine-strafe-fuer-flugblattaktion https://www.neues-deutschland.de/artikel/1018535.keine-strafe-fuer-flugblattaktion.html 2016-04-12 |Josephine Schulz| leftist_movement |radically left| |['Atomwaffen', 'Frieden']|
nd_texts/1018531.kuessen-fuer-transgender https://www.neues-deutschland.de/artikel/1018531.kuessen-fuer-transgender.html 2016-06-13 |None| leftist_movement |radically left| |['Polizei', 'Türkei']|
nd_texts/1018532.spitzelei-rechtswidrig https://www.neues-deutschland.de/artikel/1018532.spitzelei-rechtswidrig.html 2016-07-13 |None| leftist_movement |radically left| |['Hamburg']|
nd_texts/1017917.zu-viel-arbeit-fuer-freizeit https://www.neues-deutschland.de/artikel/1017917.zu-viel-arbeit-fuer-freizeit.html 2016-07-08 |None| leftist_movement |radically left| |['DGB', 'Urlaub']|
nd_texts/1017916.atos-streikt-gegen-tarifflucht https://www.neues-deutschland.de/artikel/1017916.atos-streikt-gegen-tarifflucht.html 2016-07-08 |Peter Nowak| leftist_movement |radically left| |[]|
nd_texts/1017915.streit-im-fuehrerstand https://www.neues-deutschland.de/artikel/1017915.streit-im-fuehrerstand.html 2016-07-08 |None| leftist_movement |radically left| |['GDL']|
nd_texts/1017635.kommen-sie-auch-aus-der-bildungsferne https://www.neues-deutschland.de/artikel/1017635.kommen-sie-auch-aus-der-bildungsferne.html 2016-07-06 |None| leftist_movement |radically left| |['Bildung']|
nd_texts/1017634.aufmucken-der-akademikerinnen https://www.neues-deutschland.de/artikel/1017634.aufmucken-der-akademikerinnen.html 2016-07-06 |Ralf Hutter| leftist_movement |radically left| |[]|
nd_texts/1017632.friedensorganisation-fordert-gabriels-ruecktritt https://www.neues-deutschland.de/artikel/1017632.friedensorganisation-fordert-gabriels-ruecktritt.html 2016-07-06 |None| leftist_movement |radically left| |['SPD']|
nd_texts/1017515.die-muehen-des-bewusstseinswandels https://www.neues-deutschland.de/artikel/1017515.die-muehen-des-bewusstseinswandels.html 2016-07-05 |Jennifer Koppelin| leftist_movement |radically left| |['Entwicklungspolitik']|
nd_texts/1017155.die-mitbestimmungsgesetze-in-deutschland https://www.neues-deutschland.de/artikel/1017155.die-mitbestimmungsgesetze-in-deutschland.html 2016-04-19 |None| leftist_movement |radically left| |['Betriebsrat', 'Mitbestimmung']|
nd_texts/1017154.betriebsraetin-unter-beschuss https://www.neues-deutschland.de/artikel/1017154.betriebsraetin-unter-beschuss.html 2016-07-01 |None| leftist_movement |radically left| |[]|
nd_texts/1017153.ein-gesetz-hat-geburtstag https://www.neues-deutschland.de/artikel/1017153.ein-gesetz-hat-geburtstag.html 2016-07-01 |Jörg Meyer| leftist_movement |radically left| |['Demokratie', 'DGB']|
nd_texts/1017152.maritimes-buendnis-saeuft-ab https://www.neues-deutschland.de/artikel/1017152.maritimes-buendnis-saeuft-ab.html 2016-07-01 |None| leftist_movement |radically left| |[]|
nd_texts/1017151.erosion-der-aufsichtsraete https://www.neues-deutschland.de/artikel/1017151.erosion-der-aufsichtsraete.html 2013-12-04 |Roland Bunzenthal| leftist_movement |radically left| |['Betriebsrat', 'Mitbestimmung']|
nd_texts/1016910.eu-gegen-artenvielfalt https://www.neues-deutschland.de/artikel/1016910.eu-gegen-artenvielfalt.html 2016-06-29 |None| leftist_movement |radically left| |[]|
nd_texts/1016909.es-geht-nur-um-neue-maerkte https://www.neues-deutschland.de/artikel/1016909.es-geht-nur-um-neue-maerkte.html 2015-12-18 |None| leftist_movement |radically left| |['Afrika', 'Landwirtschaft']|
nd_texts/1016908.saatgut-karawane https://www.neues-deutschland.de/artikel/1016908.saatgut-karawane.html 2016-06-29 |Tim Zülch| leftist_movement |radically left| |[]|
nd_texts/1016838.bruessel-hat-google-im-visier https://www.neues-deutschland.de/artikel/1016838.bruessel-hat-google-im-visier.html 2016-06-29 |None| leftist_movement |radically left| |['EU']|
nd_texts/1016839.bafin-gegen-london-als-boersensitz https://www.neues-deutschland.de/artikel/1016839.bafin-gegen-london-als-boersensitz.html 2016-03-17 |None| leftist_movement |radically left| |['Börse', 'Großbritannien']|
nd_texts/1016840.steilmann-schliesst-gesellschaften https://www.neues-deutschland.de/artikel/1016840.steilmann-schliesst-gesellschaften.html 2016-06-29 |None| leftist_movement |radically left| |['Design', 'Insolvenz']|
nd_texts/1016836.ifo-wirtschaft-im-osten-bleibt-abgehaengt https://www.neues-deutschland.de/artikel/1016836.ifo-wirtschaft-im-osten-bleibt-abgehaengt.html 2016-06-24 |None| leftist_movement |radically left| |['Dresden', 'Ostdeutschland', 'Sachsen']|
nd_texts/1016837.microsoft-entschaedigt-fuer-windows-update https://www.neues-deutschland.de/artikel/1016837.microsoft-entschaedigt-fuer-windows-update.html 2016-06-29 |None| leftist_movement |radically left| |[]|
nd_texts/1016716.solidarisch-aus-der-krise https://www.neues-deutschland.de/artikel/1016716.solidarisch-aus-der-krise.html 2016-06-28 |Martin Ling| leftist_movement |radically left| |[]|
nd_texts/1016305.haeuserkampf-fuer-tarifbindung-das-bohren-dicker-bretter https://www.neues-deutschland.de/artikel/1016305.haeuserkampf-fuer-tarifbindung-das-bohren-dicker-bretter.html 2010-03-05 |None| leftist_movement |radically left| |['Hessen', 'IG', 'Metall', 'Löhne', 'Thüringen']|
nd_texts/1016304.auf-tour-fuer-bessere-bedingungen https://www.neues-deutschland.de/artikel/1016304.auf-tour-fuer-bessere-bedingungen.html 2016-06-24 |Ute Weinmann| leftist_movement |radically left| |[]|
nd_texts/1016303.vom-regen-in-die-sonne https://www.neues-deutschland.de/artikel/1016303.vom-regen-in-die-sonne.html 2016-06-11 |Andreas Fritsche| leftist_movement |radically left| |['IG', 'Metall', 'Streik', 'Tarifvertrag']|
nd_texts/1016301.gewerkschaft-sammelt-fuer-wm-opfer-in-katar https://www.neues-deutschland.de/artikel/1016301.gewerkschaft-sammelt-fuer-wm-opfer-in-katar.html 2016-03-31 |None| leftist_movement |radically left| |['Fußball', 'Katar']|
nd_texts/1016302.bei-nordzucker-beginnen-warnstreiks https://www.neues-deutschland.de/artikel/1016302.bei-nordzucker-beginnen-warnstreiks.html 2016-02-12 |None| leftist_movement |radically left| |['Gastronomie', 'NGG', 'Niedersachsen']|
nd_texts/1016096.heisser-sommer-der-antira https://www.neues-deutschland.de/artikel/1016096.heisser-sommer-der-antira.html 2016-06-22 |Max Zeising| leftist_movement |radically left| |[]|
nd_texts/1016090.von-der-strasse-in-die-parlamente https://www.neues-deutschland.de/artikel/1016090.von-der-strasse-in-die-parlamente.html 2016-06-22 |Florian Schmid| leftist_movement |radically left| |[]|
nd_texts/1016092.demo-fuer-fluechtlinge https://www.neues-deutschland.de/artikel/1016092.demo-fuer-fluechtlinge.html 2016-04-24 |None| leftist_movement |radically left| |['Asylpolitik', 'Flüchtlinge', 'Spanien']|
nd_texts/1015897.afrika-an-die-kandare https://www.neues-deutschland.de/artikel/1015897.afrika-an-die-kandare.html 2016-06-15 |Guido Speckmann| leftist_movement |radically left| |['Afrika', 'EU', 'Freihandel']|
nd_texts/1015896.betteln-im-namen-allahs https://www.neues-deutschland.de/artikel/1015896.betteln-im-namen-allahs.html 2016-06-21 |Odile Jolys| leftist_movement |radically left| |[]|
nd_texts/1015895.anwaeltin-der-stimmlosen https://www.neues-deutschland.de/artikel/1015895.anwaeltin-der-stimmlosen.html 2016-03-24 |David Graaff| leftist_movement |radically left| |['Menschenrechte', 'Südamerika']|
nd_texts/1015549.der-streik-und-die-solidaritaet https://www.neues-deutschland.de/artikel/1015549.der-streik-und-die-solidaritaet.html 2016-06-17 |None| leftist_movement |radically left| |['Attac', 'DGB', 'Frankreich', 'Linksjugend', 'Streik']|
nd_texts/1015548.von-der-informellen-zur-formellen-arbeit https://www.neues-deutschland.de/artikel/1015548.von-der-informellen-zur-formellen-arbeit.html 2016-06-17 |Jörg Meyer| leftist_movement |radically left| |[]|
nd_texts/1015550.weniger-streiks-als-im-vorjahr https://www.neues-deutschland.de/artikel/1015550.weniger-streiks-als-im-vorjahr.html 2016-06-17 |None| leftist_movement |radically left| |['Streik']|
nd_texts/1015288.wenn-soldaten-singen-und-forscher-pfeifen https://www.neues-deutschland.de/artikel/1015288.wenn-soldaten-singen-und-forscher-pfeifen.html 2016-06-15 |Tim Zülch| leftist_movement |radically left| |[]|
nd_texts/1015286.europaeische-angelegenheit https://www.neues-deutschland.de/artikel/1015286.europaeische-angelegenheit.html 2016-06-15 |Peter Nowak| leftist_movement |radically left| |[]|
nd_texts/1015285.ketten-fuer-vielfalt https://www.neues-deutschland.de/artikel/1015285.ketten-fuer-vielfalt.html 2016-06-15 |None| leftist_movement |radically left| |[]|
nd_texts/1015284.kein-orden-wegen-arbeitsmarktreform https://www.neues-deutschland.de/artikel/1015284.kein-orden-wegen-arbeitsmarktreform.html 2016-05-26 |None| leftist_movement |radically left| |['Arbeitsmarkt', 'Streik']|
nd_texts/1015119.landraub-mit-tatkraeftiger-hilfe-aus-europa https://www.neues-deutschland.de/artikel/1015119.landraub-mit-tatkraeftiger-hilfe-aus-europa.html 2015-12-28 |Martin Ling| leftist_movement |radically left| |['Afrika', 'Landwirtschaft', 'Menschenrechte']|
nd_texts/1014752.streit-um-erhoehung-der-untergrenze https://www.neues-deutschland.de/artikel/1014752.streit-um-erhoehung-der-untergrenze.html 2016-06-10 |Jörg Meyer| leftist_movement |radically left| |[]|
nd_texts/1014751.die-masse-machtrs https://www.neues-deutschland.de/artikel/1014751.die-masse-machtrs.html 2016-06-10 |Matthias Becker| leftist_movement |radically left| |['Löhne']|
nd_texts/1014749.arbeitszeit-wird-tarifthema https://www.neues-deutschland.de/artikel/1014749.arbeitszeit-wird-tarifthema.html 2016-05-14 |None| leftist_movement |radically left| |['Arbeitsverhältnis', 'Hessen', 'IG', 'Metall', 'Thüringen']|
nd_texts/1014750.ernaehrungsindustrie-im-norden-im-warnstreik https://www.neues-deutschland.de/artikel/1014750.ernaehrungsindustrie-im-norden-im-warnstreik.html 2016-06-10 |None| leftist_movement |radically left| |['Mecklenburg-Vorpommern']|
nd_texts/1014747.erste-verhandlungen-fuer-chemieindustrie https://www.neues-deutschland.de/artikel/1014747.erste-verhandlungen-fuer-chemieindustrie.html 2016-06-10 |None| leftist_movement |radically left| |[]|
nd_texts/1014748.vivantes-geht-auf-die-strasse https://www.neues-deutschland.de/artikel/1014748.vivantes-geht-auf-die-strasse.html 2016-03-08 |None| leftist_movement |radically left| |['Berlin', 'Tarifvertrag', 'ver.di']|
nd_texts/1014521.partner-im-einzelfall https://www.neues-deutschland.de/artikel/1014521.partner-im-einzelfall.html 2016-03-24 |Velten Schäfer| leftist_movement |radically left| |['Bundeswehr', 'DRK', 'Frieden']|
nd_texts/1014520.pappschachteln-voller-linker-geschichte https://www.neues-deutschland.de/artikel/1014520.pappschachteln-voller-linker-geschichte.html 2016-06-08 |Peter Nowak| leftist_movement |radically left| |[]|
nd_texts/1014519.ungestoerte-wolfsrudel https://www.neues-deutschland.de/artikel/1014519.ungestoerte-wolfsrudel.html 2016-04-11 |Josephine Schulz| leftist_movement |radically left| |['Nationalismus', 'Rechtsextremismus', 'Türkei']|
nd_texts/1014522.rage-ueber-getoeteten-pariser-antifaschisten https://www.neues-deutschland.de/artikel/1014522.rage-ueber-getoeteten-pariser-antifaschisten.html 2011-12-08 |None| leftist_movement |radically left| |['Antifa', 'Frankreich']|
nd_texts/1014401.berliner-solarsysteme-fuer-ostafrika https://www.neues-deutschland.de/artikel/1014401.berliner-solarsysteme-fuer-ostafrika.html 2015-10-13 |None| leftist_movement |radically left| |['Entwicklungshilfe', 'Klimawandel', 'Solarenergie']|
nd_texts/1014400.pflugschar-der-globalen-wirtschaft https://www.neues-deutschland.de/artikel/1014400.pflugschar-der-globalen-wirtschaft.html 2016-06-07 |None| leftist_movement |radically left| |[]|
nd_texts/1014399.strassenbauplaene-gefaehrden-den-urwald https://www.neues-deutschland.de/artikel/1014399.strassenbauplaene-gefaehrden-den-urwald.html 2016-06-07 |Anne Gonschorek| leftist_movement |radically left| |['Naturschutz', 'Nigeria']|
nd_texts/1014005.sieg-an-der-ostkueste https://www.neues-deutschland.de/artikel/1014005.sieg-an-der-ostkueste.html 2016-05-06 |Wladek Flakin| leftist_movement |radically left| |['Streik', 'Tarifvertrag']|
nd_texts/1014004.die-tarifbindung-sank-seit https://www.neues-deutschland.de/artikel/1014004.die-tarifbindung-sank-seit.html 2016-06-03 |None| leftist_movement |radically left| |[]|
nd_texts/1014003.was-geht-wenn-nichts-mehr-geht https://www.neues-deutschland.de/artikel/1014003.was-geht-wenn-nichts-mehr-geht.html 2016-02-05 |Nelli Tügel| leftist_movement |radically left| |['Krankenhaus', 'Saarland', 'Streik', 'ver.di']|
nd_texts/1014002.die-luecke-waechst https://www.neues-deutschland.de/artikel/1014002.die-luecke-waechst.html 2016-06-03 |Roland Bunzenthal| leftist_movement |radically left| |[]|
nd_texts/1013674.halbzeit-auf-friedenswiese https://www.neues-deutschland.de/artikel/1013674.halbzeit-auf-friedenswiese.html 2016-06-01 |None| leftist_movement |radically left| |[]|
nd_texts/1013673.dgb-scheut-den-knast https://www.neues-deutschland.de/artikel/1013673.dgb-scheut-den-knast.html 2016-06-01 |Peter Nowak| leftist_movement |radically left| |['DGB', 'Grundgesetz', 'Hessen']|
nd_texts/1013672.hungerstreik-fuer-schnellere-buerokratie https://www.neues-deutschland.de/artikel/1013672.hungerstreik-fuer-schnellere-buerokratie.html 2016-05-27 |None| leftist_movement |radically left| |['Asylpolitik', 'Einwanderung', 'Flüchtlinge']|
nd_texts/1013671.konzert-von-grup-yorum-in-gladbeck-verboten https://www.neues-deutschland.de/artikel/1013671.konzert-von-grup-yorum-in-gladbeck-verboten.html 2016-06-01 |None| leftist_movement |radically left| |['Türkei']|
nd_texts/1013670.hunderttausende-bei-gay-pride-in-sao-paulo https://www.neues-deutschland.de/artikel/1013670.hunderttausende-bei-gay-pride-in-sao-paulo.html 2016-06-01 |None| leftist_movement |radically left| |['Homosexualität']|
nd_texts/1013665.aufstehen-aber-wie https://www.neues-deutschland.de/artikel/1013665.aufstehen-aber-wie.html 2016-05-31 |Max Zeising| leftist_movement |radically left| |[]|
nd_texts/1013153.arbeitskampf-auf-amerikanisch https://www.neues-deutschland.de/artikel/1013153.arbeitskampf-auf-amerikanisch.html 2014-10-31 |Wladek Flakin| leftist_movement |radically left| |['Streik', 'USA']|
nd_texts/1013152.vom-verband-zur-gewerkschaft https://www.neues-deutschland.de/artikel/1013152.vom-verband-zur-gewerkschaft.html 2016-05-27 |Jörg Meyer| leftist_movement |radically left| |[]|
nd_texts/1013151.doch-nicht-so-reibungslos https://www.neues-deutschland.de/artikel/1013151.doch-nicht-so-reibungslos.html 2016-04-22 |None| leftist_movement |radically left| |['Streik', 'ver.di']|
nd_texts/1013150.warme-worte-zur-ausstellungseroeffnung https://www.neues-deutschland.de/artikel/1013150.warme-worte-zur-ausstellungseroeffnung.html 2016-05-27 |None| leftist_movement |radically left| |[]|
nd_texts/1012910.in-bewegung https://www.neues-deutschland.de/artikel/1012910.in-bewegung.html 2016-05-25 |None| leftist_movement |radically left| |[]|
nd_texts/1012908.der-mai https://www.neues-deutschland.de/artikel/1012908.der-mai.html 2016-05-25 |None| leftist_movement |radically left| |[]|
nd_texts/1012907.harter-kampf-unter-dem-regenbogen https://www.neues-deutschland.de/artikel/1012907.harter-kampf-unter-dem-regenbogen.html 2016-05-25 |Knut Henkel| leftist_movement |radically left| |['Honduras']|
nd_texts/1012906.spd-adelt-zivilen-ungehorsam https://www.neues-deutschland.de/artikel/1012906.spd-adelt-zivilen-ungehorsam.html 2016-05-25 |Max Zeising| leftist_movement |radically left| |[]|
nd_texts/1012441.bloss-kein-grosskonflikt https://www.neues-deutschland.de/artikel/1012441.bloss-kein-grosskonflikt.html 2016-04-08 |None| leftist_movement |radically left| |['Streik', 'Tarifvertrag']|
nd_texts/1012439.vw-verhandelt-weiter https://www.neues-deutschland.de/artikel/1012439.vw-verhandelt-weiter.html 2016-05-20 |None| leftist_movement |radically left| |['Niedersachsen']|
nd_texts/1012139.in-bewegung https://www.neues-deutschland.de/artikel/1012139.in-bewegung.html 2016-04-11 |None| leftist_movement |radically left| |['Bonn', 'Nordrhein-Westfalen']|
nd_texts/1012136.rabatz-gegen-das-verdraengen https://www.neues-deutschland.de/artikel/1012136.rabatz-gegen-das-verdraengen.html 2016-05-18 |Robert Andreasch| leftist_movement |radically left| |[]|
nd_texts/1012135.nazis-den-spiegel-vorhalten https://www.neues-deutschland.de/artikel/1012135.nazis-den-spiegel-vorhalten.html 2016-04-30 |Florian Brand| leftist_movement |radically left| |['Dortmund', 'Nordrhein-Westfalen', 'Schule']|
nd_texts/1012134.der-kriegerische-professor https://www.neues-deutschland.de/artikel/1012134.der-kriegerische-professor.html 2016-05-18 |Max Zeising| leftist_movement |radically left| |[]|
nd_texts/1011736.warnstreik-vor-der-letzten-runde https://www.neues-deutschland.de/artikel/1011736.warnstreik-vor-der-letzten-runde.html 2016-05-13 |None| leftist_movement |radically left| |[]|
nd_texts/1011735.nur-nicht-oefter-als-dreimal-krank-werden https://www.neues-deutschland.de/artikel/1011735.nur-nicht-oefter-als-dreimal-krank-werden.html 2012-01-07 |None| leftist_movement |radically left| |['Betriebsrat', 'Löhne']|
nd_texts/1011734.zusammen-ist-man-weniger-allein https://www.neues-deutschland.de/artikel/1011734.zusammen-ist-man-weniger-allein.html 2016-05-13 |Nelli Tügel| leftist_movement |radically left| |[]|
nd_texts/1011457.straffaellige-renovieren-grundschule https://www.neues-deutschland.de/artikel/1011457.straffaellige-renovieren-grundschule.html 2016-04-27 |Ellen Wesemüller| leftist_movement |radically left| |['Bildung', 'Malerei', 'Schule']|
nd_texts/1011453.von-london-paris-und-malmoe-in-die-lausitz https://www.neues-deutschland.de/artikel/1011453.von-london-paris-und-malmoe-in-die-lausitz.html 2016-04-28 |None| leftist_movement |radically left| |['Berlin', 'Frankreich', 'Großbritannien', 'Schweden']|
nd_texts/1011452.vor-dem-sturm https://www.neues-deutschland.de/artikel/1011452.vor-dem-sturm.html 2016-05-11 |Friederike Meier| leftist_movement |radically left| |[]|
nd_texts/1011451.jeder-fuer-sich-und-doch-zusammen https://www.neues-deutschland.de/artikel/1011451.jeder-fuer-sich-und-doch-zusammen.html 2016-05-06 |Susanne Schwarz| leftist_movement |radically left| |['Bergbau', 'Tagebau']|
nd_texts/1010923.ig-metall-droht-mit-tagesstreiks https://www.neues-deutschland.de/artikel/1010923.ig-metall-droht-mit-tagesstreiks.html 2016-04-30 |None| leftist_movement |radically left| |['IG', 'Metall', 'Streik']|
nd_texts/1010862.gleiches-geld-auf-gleichen-gleisen https://www.neues-deutschland.de/artikel/1010862.gleiches-geld-auf-gleichen-gleisen.html 2016-05-06 |Hagen Jung| leftist_movement |radically left| |[]|
nd_texts/1010861.erfolg-fuer-gew-keine-strafen-nach-ausstand https://www.neues-deutschland.de/artikel/1010861.erfolg-fuer-gew-keine-strafen-nach-ausstand.html 2016-04-30 |None| leftist_movement |radically left| |['GEW', 'Hessen', 'Streik']|
nd_texts/1010860.alle-machen-mit https://www.neues-deutschland.de/artikel/1010860.alle-machen-mit.html 2016-05-06 |Jörg Meyer| leftist_movement |radically left| |[]|
nd_texts/1010728.grosses-konferenzraumschiff https://www.neues-deutschland.de/artikel/1010728.grosses-konferenzraumschiff.html 2016-05-04 |None| leftist_movement |radically left| |[]|
nd_texts/1010727.knasterfahrung https://www.neues-deutschland.de/artikel/1010727.knasterfahrung.html 2016-05-04 |Peter Nowak| leftist_movement |radically left| |['Integration', 'Russland']|
nd_texts/1010784.hamburg-prozessbeginn-nach-paragraf-b https://www.neues-deutschland.de/artikel/1010784.hamburg-prozessbeginn-nach-paragraf-b.html 2016-05-04 |None| leftist_movement |radically left| |[]|
nd_texts/1009904.leipzig-angriff-auf-bank https://www.neues-deutschland.de/artikel/1009904.leipzig-angriff-auf-bank.html 2016-04-20 |None| leftist_movement |radically left| |['Banken', 'Polizei', 'Sachsen']|
nd_texts/1009902.im-doppelten-kampf https://www.neues-deutschland.de/artikel/1009902.im-doppelten-kampf.html 2016-04-27 |Vera Bianchi| leftist_movement |radically left| |[]|
nd_texts/1009901.die-gruppe-mujeres-libres https://www.neues-deutschland.de/artikel/1009901.die-gruppe-mujeres-libres.html 2016-04-27 |Vera Bianchi| leftist_movement |radically left| |['Spanien']|
nd_texts/1009900.die-jugend-der-ddr-gruesst-die-welt https://www.neues-deutschland.de/artikel/1009900.die-jugend-der-ddr-gruesst-die-welt.html 2016-04-27 |Maria Jordan| leftist_movement |radically left| |[]|
nd_texts/1009452.cgt-mobilisiert-gegen-demontage-des-arbeitsrechts https://www.neues-deutschland.de/artikel/1009452.cgt-mobilisiert-gegen-demontage-des-arbeitsrechts.html 2016-04-22 |Ralf Klingsieck| leftist_movement |radically left| |[]|
nd_texts/1009450.bombardier-belegschaft-wehrt-sich-gegen-abbau https://www.neues-deutschland.de/artikel/1009450.bombardier-belegschaft-wehrt-sich-gegen-abbau.html 2016-04-22 |None| leftist_movement |radically left| |[]|
nd_texts/1009451.oeffentlicher-dienst-legt-arbeit-nieder https://www.neues-deutschland.de/artikel/1009451.oeffentlicher-dienst-legt-arbeit-nieder.html 2016-04-22 |None| leftist_movement |radically left| |[]|
nd_texts/1009449.ig-metall-bayern-kuendigt-warnstreik-an https://www.neues-deutschland.de/artikel/1009449.ig-metall-bayern-kuendigt-warnstreik-an.html 2010-05-14 |None| leftist_movement |radically left| |['Bayern', 'IG', 'Metall']|
nd_texts/1009180.nuit-debout-kommt-auch-nach-leipzig https://www.neues-deutschland.de/artikel/1009180.nuit-debout-kommt-auch-nach-leipzig.html 2016-04-20 |None| leftist_movement |radically left| |[]|
nd_texts/1009179.kommunikationsguerilla-rueckt-der-bundeswehr-zu-leibe https://www.neues-deutschland.de/artikel/1009179.kommunikationsguerilla-rueckt-der-bundeswehr-zu-leibe.html 2016-04-20 |Peter Nowak| leftist_movement |radically left| |['Bundeswehr']|
nd_texts/1009103.hoffnungsschimmer-in-ernster-zeit https://www.neues-deutschland.de/artikel/1009103.hoffnungsschimmer-in-ernster-zeit.html 2016-04-20 |Tim Zülch| leftist_movement |radically left| |['linke', 'Bewegung', 'Medienwandel']|
