../neues-deutschland/nd_texts/1039607.raeumungsklage-gegen-waldbesetzer https://www.neues-deutschland.de/artikel/1039607.raeumungsklage-gegen-waldbesetzer.html 2017-01-25 None leftist_movement |radically left| |['Atommüll', 'Räumung']|
|../jungle/articles/4267_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../nachdenkseiten/articles/39315.txt http://www.nachdenkseiten.de/?p=39315 2017-07-23 |Lutz Hausstein| ['']
|../jungle/articles/4146_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../neues-deutschland/nd_texts/1075704.der-name-ist-noch-umstritten https://www.neues-deutschland.de/artikel/1075704.der-name-ist-noch-umstritten.html 2017-12-19 None politics |radically left| |['Digitalisierung', 'Einwanderung', 'SPD']|
../neues-deutschland/nd_texts/1075531.verschwoerungen https://www.neues-deutschland.de/artikel/1075531.verschwoerungen.html 2017-12-01 |Florian Brand| politics |radically left| |['Israel', 'Japan', 'linke', 'Bewegung', 'Pressefreiheit']|
|../jungle/articles/4268_Beliebt und brutal.txt| https://jungle.world/artikel/2016/46/beliebt-und-brutal 2016-11-17 |Christopher Wimmer| ausland []
|../jungle/articles/2288_Die Stunde des  linken Revisionismus.txt| https://jungle.world/artikel/2017/22/die-stunde-des-linken-revisionismus 2017-06-01 |Jan-Georg Gerber| disko []
../neues-deutschland/nd_texts/1029868.mexikos-regierung-will-keine-linken-lehrer https://www.neues-deutschland.de/artikel/1029868.mexikos-regierung-will-keine-linken-lehrer.html 2016-10-25 |Martin Ling| leftist_movement |radically left| []
|../jungle/articles/3547_Für die Katz.txt| https://jungle.world/artikel/2017/05/fuer-die-katz 2017-02-02 |Paulette Gensler| dschungel []
../neues-deutschland/nd_texts/1074564.schwarzarbeit-zu-wenig-personal-fuer-mindestlohnkontrolle https://www.neues-deutschland.de/artikel/1074564.schwarzarbeit-zu-wenig-personal-fuer-mindestlohnkontrolle.html 2017-11-13 None economy/environment |radically left| |['Arbeitsbedingungen', 'LINKE', 'Mindestlohn', 'Schwarzarbeit']|
|../jungle/articles/2226_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../neues-deutschland/nd_texts/1075764.antisemitismus-gedeon-darf-in-der-afd-bleiben https://www.neues-deutschland.de/artikel/1075764.antisemitismus-gedeon-darf-in-der-afd-bleiben.html 2017-01-24 None politics |radically left| |['Alternative', 'für', 'Deutschland', 'Antisemitismus', 'Parteien', 'Rechtsextremismus', 'Rechtspopulismus']|
../nachdenkseiten/articles/33128.txt http://www.nachdenkseiten.de/?p=33128 2016-04-26 |Jens Berger| |['Interviews', 'Kampagnen / Tarnworte / Neusprech', 'Medienkritik', 'Militäreinsätze/Kriege']|
|../jungle/articles/0583_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
../nachdenkseiten/articles/39798.txt http://www.nachdenkseiten.de/?p=39798 2017-08-25 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/985900.friedensforscher-peter-strutynski-gestorben https://www.neues-deutschland.de/artikel/985900.friedensforscher-peter-strutynski-gestorben.html 2015-09-27 None leftist_movement |radically left| []
../neues-deutschland/nd_texts/1075085.ryanair-beantragt-lizenz-fuer-grossbritannien https://www.neues-deutschland.de/artikel/1075085.ryanair-beantragt-lizenz-fuer-grossbritannien.html 2017-12-22 None economy/environment |radically left| |['Brexit', 'Europäische', 'Union', 'Großbritannien']|
|../jungle/articles/2555_It’s Showtime.txt| https://jungle.world/artikel/2017/18/its-showtime 2017-05-04 |Emanuel Bergmann| ausland []
../derfreitag/data/470.txt https://www.freitag.de/autoren/juloeffl/ende-der-leerstelle 2016-01-12 |['Patrisse Khan-Cullors','Freedom Of Speech','Richard Zietz','Gold Star For Robot Boy','Heinz Lambarth','Janto Ban','Anne Mohnen','Ehemaliger Nutzer']| None
|../jungle/articles/1066_Bloß nichts gegen  Nazis tun.txt| https://jungle.world/artikel/2017/40/bloss-nichts-gegen-nazis-tun 2017-10-05 |Jan Tölva| inland []
|../jungle/articles/3339_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/41829.txt http://www.nachdenkseiten.de/?p=41829 2018-01-08 |Albrecht Müller| |['Erosion der Demokratie', 'Globalisierung', 'Neoliberalismus und Monetarismus', 'Strategien der Meinungsmache', 'Veranstaltungshinweise / Veranstaltungen']|
|../jungle/articles/1364_Autoritäre Klimaskepsis.txt| https://jungle.world/artikel/2017/35/autoritaere-klimaskepsis 2017-08-31 |Felix Riedel| thema []
|../jungle/articles/3237_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/37109.txt http://www.nachdenkseiten.de/?p=37109 2017-02-21 Redaktion ['Videohinweise']
../neues-deutschland/nd_texts/1071253.beim-spenden-genau-hinschauen https://www.neues-deutschland.de/artikel/1071253.beim-spenden-genau-hinschauen.html 2017-11-25 None economy/environment |radically left| ['Rheinland-Pfalz']
|../jungle/articles/0049_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
|../jungle/articles/0411_Das Ende der Kleinfamilie.txt| https://jungle.world/artikel/2017/49/das-ende-der-kleinfamilie 2017-12-07 |Oliver Tolmein| thema []
|../jungle/articles/3014_Verehrer aus Italien.txt| https://jungle.world/artikel/2017/15/verehrer-aus-italien 2017-04-13 |Catrin Dingler| antifa []
|../jungle/articles/1774_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
|../jungle/articles/3529_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
../nachdenkseiten/articles/31076.txt http://www.nachdenkseiten.de/?p=31076 2016-02-11 |Albrecht Müller| ['Leserbriefe']
|../jungle/articles/3636_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../nachdenkseiten/articles/34333.txt http://www.nachdenkseiten.de/?p=34333 2016-07-22 |Albrecht Müller| |['Anti-Islamismus', 'Sarrazin', 'Innere Sicherheit', 'Kampagnen / Tarnworte / Neusprech', 'Militäreinsätze/Kriege', 'Terrorismus']|
|../jungle/articles/4302_Verborgene Könnerschaft.txt| https://jungle.world/artikel/2016/45/verborgene-koennerschaft 2016-11-10 |Kristof Schreuf| dschungel []
../nachdenkseiten/articles/27884.txt http://www.nachdenkseiten.de/?p=27884 2015-10-09 |Wolfgang Lieb| |['Hinweise des Tages']|
|../jungle/articles/4698_»Die Religion kommt ganz  am Schluss«.txt| https://jungle.world/artikel/2016/41/die-religion-kommt-ganz-am-schluss 2016-10-13 |danièle weber und bernd beier| thema []
|../jungle/articles/0527_Erdoğan und Putin haben  einen Link geteilt.txt| https://jungle.world/artikel/2017/48/erdogan-und-putin-haben-einen-link-geteilt 2017-11-30 |Jörn Schulz| thema []
|../jungle/articles/2998_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
../neues-deutschland/nd_texts/1076308.saechsischer-lobgesang-mit-dissonanzen https://www.neues-deutschland.de/artikel/1076308.saechsischer-lobgesang-mit-dissonanzen.html 2017-04-05 |Hendrik Lasch| politics |radically left| |['Musik', 'Sachsen', 'Theater']|
../nachdenkseiten/articles/37600.txt http://www.nachdenkseiten.de/?p=37600 2017-03-28 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1075813.usa-nehmen-vorwurf-zurueck https://www.neues-deutschland.de/artikel/1075813.usa-nehmen-vorwurf-zurueck.html 2017-11-29 |bösen Schwingungen| politics |radically left| |['Kuba', 'USA']|
|../jungle/articles/3401_Schaum aus der Maschine.txt| https://jungle.world/artikel/2017/08/schaum-aus-der-maschine 2017-02-23 |Emanuel Bergmann| ausland []
|../jungle/articles/0264_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1076160.polen-gegen-schaerferes-abtreibungsrecht https://www.neues-deutschland.de/artikel/1076160.polen-gegen-schaerferes-abtreibungsrecht.html 2017-12-13 None politics |radically left| |['Abtreibung', 'Polen']|
../neues-deutschland/nd_texts/1045036.einschuechterungsversuch-bei-globus https://www.neues-deutschland.de/artikel/1045036.einschuechterungsversuch-bei-globus.html 2017-03-17 None leftist_movement |radically left| []
../neues-deutschland/nd_texts/1071625.afd-soll-blockiert-werden https://www.neues-deutschland.de/artikel/1071625.afd-soll-blockiert-werden.html 2017-02-07 None leftist_movement |radically left| |['AfD', 'Hannover']|
../derfreitag/data/2.txt https://www.freitag.de/autoren/felix-werdermann/gibt-es-wirklich-eine-sollbruchstelle 2015-03-09 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Felix Werdermann','Manfred Fröhlich','Rufus T. Firefly']| None
../nachdenkseiten/articles/27231.txt http://www.nachdenkseiten.de/?p=27231 2015-08-17 |Jens Berger| |['Hinweise des Tages']|
|../jungle/articles/0333_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1076476.schulbus-mit-kindern-kracht-in-hauswand https://www.neues-deutschland.de/artikel/1076476.schulbus-mit-kindern-kracht-in-hauswand.html 2017-11-01 None politics |radically left| |['Baden-Württemberg', 'Bildungspolitik', 'Krankenhaus']|
../nachdenkseiten/articles/34580.txt http://www.nachdenkseiten.de/?p=34580 2016-08-12 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/33512.txt http://www.nachdenkseiten.de/?p=33512 2016-05-24 |Albrecht Müller| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'Erosion der Demokratie', 'Rechte Gefahr', 'Wahlen']|
|../jungle/articles/0066_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../nachdenkseiten/articles/34637.txt http://www.nachdenkseiten.de/?p=34637 2016-08-16 |Jens Berger| |['Aufbau Gegenöffentlichkeit', 'Lobbyorganisationen und interessengebundene Wissenschaft']|
../nachdenkseiten/articles/38294.txt http://www.nachdenkseiten.de/?p=38294 2017-05-15 |Albrecht Müller| |['Kampagnen / Tarnworte / Neusprech', 'SPD']|
|../jungle/articles/2661_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/993531.im-bereich-schlechter-arbeit https://www.neues-deutschland.de/artikel/993531.im-bereich-schlechter-arbeit.html 2014-12-05 |Jörg Meyer| leftist_movement |radically left| |['Arbeitsbedingungen', 'Arbeitsschutz', 'DGB']|
../neues-deutschland/nd_texts/1069099.schwindende-stockbetten https://www.neues-deutschland.de/artikel/1069099.schwindende-stockbetten.html 2017-10-28 None economy/environment |radically left| |['Bildungspolitik', 'DIE', 'LINKE', 'linke', 'Parteien', 'Mecklenburg-Vorpommern']|
../nachdenkseiten/articles/39150.txt http://www.nachdenkseiten.de/?p=39150 2017-07-12 |Jens Berger| |['Erosion der Demokratie', 'Innere Sicherheit', 'Länderberichte']|
|../jungle/articles/3164_Beklemmende Signale.txt| https://jungle.world/artikel/2017/12/beklemmende-signale 2017-03-23 |Tobias Müller| ausland []
../nachdenkseiten/articles/35785.txt http://www.nachdenkseiten.de/?p=35785 2016-11-11 |Albrecht Müller| |['Aktuelles', 'Audio-Podcast', 'Banken', 'Börse', 'Spekulation', 'Denkfehler Wirtschaftsdebatte', 'Kampagnen / Tarnworte / Neusprech', 'Medienkritik', 'Video-Podcast']|
|../jungle/articles/0280_Immer Ärger mit  den Volksrepubliken.txt| https://jungle.world/artikel/2017/51/immer-aerger-mit-den-volksrepubliken 2017-12-21 |Ute Weinmann| ausland []
../neues-deutschland/nd_texts/1067151.immer-mehr-maenner-in-teilzeit https://www.neues-deutschland.de/artikel/1067151.immer-mehr-maenner-in-teilzeit.html 2017-10-18 None economy/environment |radically left| ['Teilzeitarbeit']
../nachdenkseiten/articles/38070.txt http://www.nachdenkseiten.de/?p=38070 2017-04-29 Redaktion ['Videohinweise']
../derfreitag/data/623.txt https://www.freitag.de/autoren/ulrike-baureithel/willfaehrige-knappen-der-koenigin 2017-06-29 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Ulrike Baureithel','Richard Zietz','Montaine Duvall']| None
../neues-deutschland/nd_texts/1071210.hambacher-forst-umweltschuetzer-scheitern-mit-klage-gegen-tagebau https://www.neues-deutschland.de/artikel/1071210.hambacher-forst-umweltschuetzer-scheitern-mit-klage-gegen-tagebau.html 2017-05-10 None economy/environment |radically left| |['Braunkohle', 'BUND', 'Hambacher', 'Forst', 'Klimawandel', 'RWE', 'Tagebau']|
|../jungle/articles/3081_»Die Frauen müssen wieder  ins Leben finden«.txt| https://jungle.world/artikel/2017/14/die-frauen-muessen-wieder-ins-leben-finden 2017-04-06 |Ann-Kathrin Jeske| interview []
|../jungle/articles/0346_Unsere Werte, unsere Pipelines,  unser Europa.txt| https://jungle.world/artikel/2017/50/unsere-werte-unsere-pipelines-unser-europa 2017-12-14 |Jörn Schulz| inland []
../nachdenkseiten/articles/40267.txt http://www.nachdenkseiten.de/?p=40267 2017-09-22 |Albrecht Müller| |['Strategien der Meinungsmache', 'Veranstaltungshinweise / Veranstaltungen']|
../derfreitag/data/1120.txt https://www.freitag.de/autoren/hannob/broder-und-die-klimadebatte 2013-05-31 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Georg Von Grote','Peter Christian Nowak']| None
../nachdenkseiten/articles/38943.txt http://www.nachdenkseiten.de/?p=38943 2017-06-28 Redaktion |['Hinweise des Tages']|
|../jungle/articles/1929_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/2482_Im Netz des Präsidenten.txt| https://jungle.world/artikel/2017/19/im-netz-des-praesidenten 2017-05-11 |Jörn Schulz| hotspot []
../neues-deutschland/nd_texts/1076926.spd-in-thueringen-in-der-krise-ueber-eine-verlorene-generation https://www.neues-deutschland.de/artikel/1076926.spd-in-thueringen-in-der-krise-ueber-eine-verlorene-generation.html 2018-01-22 |Sebastian Haak| politics |radically left| []
|../jungle/articles/1063_Irma haut sie alle um.txt| https://jungle.world/artikel/2017/40/irma-haut-sie-alle-um 2017-10-05 |Abel Montero Galván| reportage []
../neues-deutschland/nd_texts/1071747.chef-der-londoner-boerse-geht-vorzeitig https://www.neues-deutschland.de/artikel/1071747.chef-der-londoner-boerse-geht-vorzeitig.html 2017-03-30 None economy/environment |radically left| |['Börse', 'Großbritannien']|
|../jungle/articles/4056_Seouls Rasputina.txt| https://jungle.world/artikel/2016/49/seouls-rasputina 2016-12-08 |Sten Siegel| ausland []
../nachdenkseiten/articles/41302.txt http://www.nachdenkseiten.de/?p=41302 2017-11-28 |Albrecht Müller| |['Länderberichte', 'Militäreinsätze/Kriege']|
../nachdenkseiten/articles/39881.txt http://www.nachdenkseiten.de/?p=39881 2017-09-03 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/994896.von-bauern-bis-zu-autonomen https://www.neues-deutschland.de/artikel/994896.von-bauern-bis-zu-autonomen.html 2015-12-16 |Florian Schmid| leftist_movement |radically left| []
|../jungle/articles/4719_Laatste oproep.txt| https://jungle.world/artikel/2016/41/laatste-oproep 2016-10-13 #brüsselworld homestory []
../nachdenkseiten/articles/28277.txt http://www.nachdenkseiten.de/?p=28277 2015-11-06 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/984672.gronau-statt-gorleben https://www.neues-deutschland.de/artikel/984672.gronau-statt-gorleben.html 2015-09-16 |Marcus Meier| leftist_movement |radically left| []
|../jungle/articles/0183_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
|../jungle/articles/2447_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../derfreitag/data/1068.txt https://www.freitag.de/autoren/jkabisch/was-ist-eine-frittata 2013-04-27 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jörn Kabisch','Helmut Eckert','Rene Artois']| None
../nachdenkseiten/articles/41390.txt http://www.nachdenkseiten.de/?p=41390 2017-12-01 Redaktion |['Hinweise des Tages']|
../nachdenkseiten/articles/38156.txt http://www.nachdenkseiten.de/?p=38156 2017-05-06 Redaktion ['Videohinweise']
../neues-deutschland/nd_texts/1077011.pack-den-bueffel-in-das-bike https://www.neues-deutschland.de/artikel/1077011.pack-den-bueffel-in-das-bike.html 2018-01-23 |Marc Engelhardt| leftist_movement |radically left| |['Landwirtschaft', 'Radverkehr']|
../derfreitag/data/659.txt https://www.freitag.de/autoren/nils-markwardt/neoliberal-wird-zu-neofeudal 2015-08-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Martin Franz','Marcus Kerkhoff']| None
|../jungle/articles/0901_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../nachdenkseiten/articles/41451.txt http://www.nachdenkseiten.de/?p=41451 2017-12-06 |Albrecht Müller| |['Lobbyorganisationen und interessengebundene Wissenschaft', 'Pflegeversicherung', 'Privatisierung öffentlicher Leistungen']|
|../jungle/articles/1735_Zerstreut und derangiert.txt| https://jungle.world/artikel/2017/30/zerstreut-und-derangiert 2017-07-27 |Michael Terbein| dschungel []
|../jungle/articles/4838_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/3996_Der unberechenbare Nachbar.txt| https://jungle.world/artikel/2016/49/der-unberechenbare-nachbar 2016-12-08 |Wolf-Dieter Vogel| ausland []
../nachdenkseiten/articles/38502.txt http://www.nachdenkseiten.de/?p=38502 2017-05-29 |Jens Berger| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Europapolitik']|
|../jungle/articles/0316_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/2171_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
../neues-deutschland/nd_texts/991923.zu-viel-stress-zu-wenig-lohn https://www.neues-deutschland.de/artikel/991923.zu-viel-stress-zu-wenig-lohn.html 2015-07-18 |Simon Poelchau| leftist_movement |radically left| |['Gewerkschaft', 'Löhne', 'Stress']|
|../jungle/articles/3743_Botschaften der Aufklärung.txt| https://jungle.world/artikel/2017/01/botschaften-der-aufklaerung 2017-01-05 |Felix Riedel| dschungel []
../nachdenkseiten/articles/33943.txt http://www.nachdenkseiten.de/?p=33943 2016-06-24 |Jens Berger| |['Audio-Podcast', 'Erosion der Demokratie', 'Europäische Union', 'Rechte Gefahr']|
|../jungle/articles/4578_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/0684_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../derfreitag/data/1117.txt https://www.freitag.de/autoren/skerkof/orlando-symbol-des-scheiterns 2016-06-19 |['Patrisse Khan-Cullors','Janto Ban','Ehemaliger Nutzer','Schna Sel','Sven Kerkof','Günter Woltmann']| None
../nachdenkseiten/articles/31592.txt http://www.nachdenkseiten.de/?p=31592 2016-02-26 Redaktion |['Hinweise des Tages']|
|../jungle/articles/1781_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
|../jungle/articles/3355_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/39867.txt http://www.nachdenkseiten.de/?p=39867 2017-08-31 |Lutz Hausstein| ['']
../derfreitag/data/164.txt https://www.freitag.de/autoren/lutz-herden/kalte-schulter 2016-01-11 |['Patrisse Khan-Cullors','Benjamin Fuchs','Heinz Lambarth','Ehemaliger Nutzer']| None
|../jungle/articles/4171_»Im Zentrum der Moralpanik«.txt| https://jungle.world/artikel/2016/47/im-zentrum-der-moralpanik 2016-11-24 |Ann-Kathrin Jeske| thema []
|../jungle/articles/3868_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/27511.txt http://www.nachdenkseiten.de/?p=27511 2015-09-10 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Militäreinsätze/Kriege', 'Schulden - Sparen']|
../neues-deutschland/nd_texts/1035544.mitreden-beim-urlaub https://www.neues-deutschland.de/artikel/1035544.mitreden-beim-urlaub.html 2016-12-16 |Hermannus Pfeiffer| leftist_movement |radically left| []
../nachdenkseiten/articles/36039.txt http://www.nachdenkseiten.de/?p=36039 2016-11-29 |Albrecht Müller| |['Demokratie', 'einzelne Politiker', 'Länderberichte', 'Medienkritik', 'Soziale Gerechtigkeit']|
|../jungle/articles/0829_Mit Lenin gegen Marx.txt| https://jungle.world/artikel/2017/44/mit-lenin-gegen-marx 2017-11-02 |Volker Weiß| thema []
|../jungle/articles/0710_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
|../jungle/articles/4052_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
../derfreitag/data/61.txt https://www.freitag.de/autoren/der-freitag/werkgenetische-isolierung 2012-07-10 |['Patrisse Khan-Cullors']| None
|../jungle/articles/0340_»Die Gesetze hängen im Parlament fest«.txt| https://jungle.world/artikel/2017/50/die-gesetze-haengen-im-parlament-fest 2017-12-14 |Knut Henkel| interview []
../neues-deutschland/nd_texts/1067315.boersenaufsicht-verklagt-rio-tinto https://www.neues-deutschland.de/artikel/1067315.boersenaufsicht-verklagt-rio-tinto.html 2017-03-25 None economy/environment |radically left| |['Börse', 'Großbritannien']|
../derfreitag/data/808.txt https://www.freitag.de/autoren/marian-schraube/danke-giovanni-di-lorenzo 2014-05-27 |['Patrisse Khan-Cullors','Freedom Of Speech','Joachim Petrick','Poor On Ruhr','Ehemaliger Nutzer','Marian Schraube','Karl K']| None
../nachdenkseiten/articles/41839.txt http://www.nachdenkseiten.de/?p=41839 2018-01-09 Redaktion |['Hinweise des Tages']|
|../jungle/articles/0899_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../neues-deutschland/nd_texts/1076406.kripo-ausweis-gleich-auf-die-hand https://www.neues-deutschland.de/artikel/1076406.kripo-ausweis-gleich-auf-die-hand.html 2018-01-17 None politics |radically left| ['Bremen']
../neues-deutschland/nd_texts/1077340.bayern-will-regionale-strecken-elektrifizieren https://www.neues-deutschland.de/artikel/1077340.bayern-will-regionale-strecken-elektrifizieren.html 2018-01-24 None politics |radically left| |['Bahnverkehr', 'Bayern', 'Verkehrspolitik']|
../nachdenkseiten/articles/40226.txt http://www.nachdenkseiten.de/?p=40226 2017-09-22 |Albrecht Müller| |['Audio-Podcast', 'CDU/CSU', 'Chancengerechtigkeit', 'Kampagnen / Tarnworte / Neusprech', 'Wahlen']|
../derfreitag/data/182.txt https://www.freitag.de/autoren/valentin-halder/kant-und-twitter 2014-03-22 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Rufus T. Firefly','Roesike Axel']| None
|../jungle/articles/4042_»Ausbeutung wieder ein Thema«.txt| https://jungle.world/artikel/2016/49/ausbeutung-wieder-ein-thema 2016-12-08 |Peter Nowak| inland []
|../jungle/articles/4680_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../nachdenkseiten/articles/41335.txt http://www.nachdenkseiten.de/?p=41335 2017-11-29 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Ökonomie', 'Leserbriefe']|
|../jungle/articles/0619_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/2797_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
|../jungle/articles/1938_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../neues-deutschland/nd_texts/1076046.pilotprojekt-fuer-die-suche-nach-schulleitern https://www.neues-deutschland.de/artikel/1076046.pilotprojekt-fuer-die-suche-nach-schulleitern.html 2017-12-14 None politics |radically left| |['Bildungspolitik', 'Duisburg', 'Nordrhein-Westfalen']|
../nachdenkseiten/articles/36288.txt http://www.nachdenkseiten.de/?p=36288 2016-12-15 |Albrecht Müller| |['Audio-Podcast', 'Innen- und Gesellschaftspolitik', 'Wertedebatte']|
../neues-deutschland/nd_texts/1075151.tote-bei-unfaellen-an-kuesten-oder-binnenseen https://www.neues-deutschland.de/artikel/1075151.tote-bei-unfaellen-an-kuesten-oder-binnenseen.html 2018-01-05 None politics |radically left| ['Mecklenburg-Vorpommern']
|../jungle/articles/3674_Rückkehr auf eigene Faust.txt| https://jungle.world/artikel/2017/03/rueckkehr-auf-eigene-faust 2017-01-19 |Knut Henkel| reportage []
|../jungle/articles/1625_Auf den Wolf gekommen.txt| https://jungle.world/artikel/2017/31/auf-den-wolf-gekommen 2017-08-03 |Jan Tölva| sport []
../nachdenkseiten/articles/29286.txt http://www.nachdenkseiten.de/?p=29286 2015-12-02 |Albrecht Müller| |['Aktuelles', 'Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'Friedenspolitik', 'Medienkritik', 'Militäreinsätze/Kriege']|
|../jungle/articles/2365_Frisch ins Amt gespült.txt| https://jungle.world/artikel/2017/21/frisch-ins-amt-gespuelt 2017-05-24 |Leo Fischer| dschungel []
