pi_texts/minister-hoff-stolz-auf-bezeichnung-linksextrem http://www.pi-news.net/2017/02/minister-hoff-stolz-auf-bezeichnung-linksextrem/ 2017-02-24 |None| None |radically right| ||
pi_texts/laut-gedacht-23-jeden-tag-in-schweden http://www.pi-news.net/2017/02/laut-gedacht-23-jeden-tag-in-schweden/ 2017-02-24 |None| None |radically right| ||
pi_texts/die-neue-sezession-und-die-frage-der-gewalt http://www.pi-news.net/2017/02/die-neue-sezession-und-die-frage-der-gewalt/ 2017-02-24 |None| None |radically right| ||
pi_texts/manuela-schwesig-lehrt-uns-demokratie http://www.pi-news.net/2017/02/manuela-schwesig-lehrt-uns-demokratie/ 2017-02-23 |None| None |radically right| ||
pi_texts/gb-moslem-spuckt-kleinkind-ins-gesicht-weisse-sollten-sich-nicht-fortpflanzen http://www.pi-news.net/2017/02/gb-moslem-spuckt-kleinkind-ins-gesicht-weisse-sollten-sich-nicht-fortpflanzen/ 2017-02-23 |None| None |radically right| ||
pi_texts/northeim-salafist-plante-sprengfallen-hinterhalt-auf-soldaten-und-polizisten http://www.pi-news.net/2017/02/northeim-salafist-plante-sprengfallen-hinterhalt-auf-soldaten-und-polizisten/ 2017-02-23 |None| None |radically right| ||
pi_texts/linke-gegen-pegida-verleumdung-und-stoerung http://www.pi-news.net/2017/02/linke-gegen-pegida-verleumdung-und-stoerung/ 2017-02-23 |None| None |radically right| ||
pi_texts/fulda-polizeischutz-fuer-karnevalsverein http://www.pi-news.net/2017/02/fulda-polizeischutz-fuer-karnevalsverein/ 2017-02-23 |None| None |radically right| ||
pi_texts/wolfgang-ockenfels-zensuren-gefaellig http://www.pi-news.net/2017/02/wolfgang-ockenfels-zensuren-gefaellig/ 2017-02-23 |None| None |radically right| ||
pi_texts/weisse-rose-heute-bei-den-linken http://www.pi-news.net/2017/02/weisse-rose-heute-bei-den-linken/ 2017-02-23 |None| None |radically right| ||
pi_texts/mein-fuehrer-erdogan-gib-uns-den-befehl-und-wir-zerschlagen-deutschland http://www.pi-news.net/2017/02/mein-fuehrer-erdogan-gib-uns-den-befehl-und-wir-zerschlagen-deutschland/ 2017-02-23 |None| None |radically right| ||
pi_texts/juergen-the-german http://www.pi-news.net/2017/02/juergen-the-german/ 2017-02-23 |None| None |radically right| ||
pi_texts/is-selbstmordattentaeter-erhielt-1-mio-von-briten http://www.pi-news.net/2017/02/is-selbstmordattentaeter-erhielt-1-mio-von-briten/ 2017-02-23 |None| None |radically right| ||
pi_texts/fasching-kostueme-sind-rassistisch http://www.pi-news.net/2017/02/fasching-kostueme-sind-rassistisch/ 2017-02-22 |None| None |radically right| ||
pi_texts/baergida-luegenpresse-will-nicht-gefilmt-werden http://www.pi-news.net/2017/02/baergida-luegenpresse-will-nicht-gefilmt-werden/ 2017-02-22 |None| None |radically right| ||
pi_texts/eu-visafreiheit-fuer-georgische-verbrecher http://www.pi-news.net/2017/02/eu-visafreiheit-fuer-georgische-verbrecher/ 2017-02-22 |None| None |radically right| ||
pi_texts/innerislamische-konflikte-auf-deutschem-boden http://www.pi-news.net/2017/02/innerislamische-konflikte-auf-deutschem-boden/ 2017-02-22 |None| None |radically right| ||
pi_texts/18-uhr-merkel-muss-weg-mittwoch-in-berlin http://www.pi-news.net/2017/02/18-uhr-merkel-muss-weg-mittwoch-in-berlin/ 2017-02-22 |None| None |radically right| ||
pi_texts/ermittlungen-gegen-lutz-bachmann-eingestellt http://www.pi-news.net/2017/02/ermittlungen-gegen-lutz-bachmann-eingestellt/ 2017-02-22 |None| None |radically right| ||
pi_texts/marias-moerder-ist-kein-mufl http://www.pi-news.net/2017/02/marias-moerder-ist-kein-mufl/ 2017-02-22 |None| None |radically right| |Maria L.|
pi_texts/opfer-sollen-kuenftig-erlebende-heissen http://www.pi-news.net/2017/02/opfer-sollen-kuenftig-erlebende-heissen/ 2017-02-22 |None| None |radically right| ||
pi_texts/joel-fishman-die-zwei-staaten-taeuschung http://www.pi-news.net/2017/02/joel-fishman-die-zwei-staaten-taeuschung/ 2017-02-22 |None| None |radically right| ||
pi_texts/video-stimmen-zu-den-dresdner-schrottbussen http://www.pi-news.net/2017/02/video-stimmen-zu-den-dresdner-schrottbussen/ 2017-02-22 |None| None |radically right| ||
pi_texts/die-umgestaltung-deutschlands http://www.pi-news.net/2017/02/die-umgestaltung-deutschlands/ 2017-02-21 |None| None |radically right| ||
pi_texts/potsdam-zahlt-fuer-islamisches-freitagsgebet http://www.pi-news.net/2017/02/potsdam-zahlt-fuer-islamisches-freitagsgebet/ 2017-02-21 |None| None |radically right| ||
pi_texts/schweden-trump-luegenpresse-und-die-fakten http://www.pi-news.net/2017/02/schweden-trump-luegenpresse-und-die-fakten/ 2017-02-21 |None| None |radically right| ||
pi_texts/pro-koeln-bleibt-aergernis-fuer-koelschen-politkluengel http://www.pi-news.net/2017/02/pro-koeln-bleibt-aergernis-fuer-koelschen-politkluengel/ 2017-02-21 |None| None |radically right| ||
pi_texts/marine-le-pen-weigert-sich-im-libanon-beim-besuch-des-grossmuftis-ein-kopftuch-anzuziehen http://www.pi-news.net/2017/02/marine-le-pen-weigert-sich-im-libanon-beim-besuch-des-grossmuftis-ein-kopftuch-anzuziehen/ 2017-02-21 |None| None |radically right| ||
pi_texts/konflikt-in-afd-umgehend-beenden http://www.pi-news.net/2017/02/konflikt-in-afd-umgehend-beenden/ 2017-02-21 |None| None |radically right| ||
pi_texts/im-gruenen-laendle-gehts-bei-der-bildung-bergab http://www.pi-news.net/2017/02/im-gruenen-laendle-gehts-bei-der-bildung-bergab/ 2017-02-21 |None| None |radically right| ||
pi_texts/gruende-fuer-die-sinkenden-afd-umfragewerte http://www.pi-news.net/2017/02/gruende-fuer-die-sinkenden-afd-umfragewerte/ 2017-02-21 |None| None |radically right| ||
pi_texts/giessen-gruppenvergewaltigung-an-34-jaehriger http://www.pi-news.net/2017/02/giessen-gruppenvergewaltigung-an-34-jaehriger/ 2017-02-21 |None| None |radically right| ||
pi_texts/faellt-frankreich-als-erstes-land-in-europa http://www.pi-news.net/2017/02/faellt-frankreich-als-erstes-land-in-europa/ 2017-02-20 |None| None |radically right| ||
pi_texts/akif-pirincci-das-parfuemierte-letzte-hemd http://www.pi-news.net/2017/02/akif-pirincci-das-parfuemierte-letzte-hemd/ 2017-02-20 |None| None |radically right| ||
pi_texts/vergast-alle-deutschen-gut-negerball-boese http://www.pi-news.net/2017/02/vergast-alle-deutschen-gut-negerball-boese/ 2017-02-20 |None| None |radically right| ||
pi_texts/jusos-recht-auf-einwanderung-und-rente http://www.pi-news.net/2017/02/jusos-recht-auf-einwanderung-und-rente/ 2017-02-20 |None| None |radically right| ||
pi_texts/video-interview-mit-linken-demonstranten http://www.pi-news.net/2017/02/video-interview-mit-linken-demonstranten/ 2017-02-20 |None| None |radically right| ||
pi_texts/wiedergelesen-george-orwells-farm-der-tiere http://www.pi-news.net/2017/02/wiedergelesen-george-orwells-farm-der-tiere/ 2017-02-20 |None| None |radically right| ||
pi_texts/schweden-trump-bezog-sich-auf-foxnews http://www.pi-news.net/2017/02/schweden-trump-bezog-sich-auf-foxnews/ 2017-02-20 |None| None |radically right| ||
pi_texts/bibi-tina-teil-4-die-grosse-multikulti-party http://www.pi-news.net/2017/02/bibi-tina-teil-4-die-grosse-multikulti-party/ 2017-02-20 |None| None |radically right| ||
pi_texts/eilt-identitaere-hissen-banner-an-dresdner-dschihad-bussen-eure-politik-ist-schrott http://www.pi-news.net/2017/02/eilt-identitaere-hissen-banner-an-dresdner-dschihad-bussen-eure-politik-ist-schrott/ 2017-02-20 |None| None |radically right| ||
pi_texts/und-taeglich-gruesst-das-hakenkreuz http://www.pi-news.net/2017/02/und-taeglich-gruesst-das-hakenkreuz/ 2017-02-20 |None| None |radically right| ||
pi_texts/thueringen-polizei-faehrt-asylforderer-im-einsatzfahrzeug-zum-schnapskaufen http://www.pi-news.net/2017/02/thueringen-polizei-faehrt-asylforderer-im-einsatzfahrzeug-zum-schnapskaufen/ 2017-02-20 |None| None |radically right| |Polizei|
pi_texts/email-an-pi-bitte-schalten-sie-ihre-seite-ab http://www.pi-news.net/2017/02/email-an-pi-bitte-schalten-sie-ihre-seite-ab/ 2017-02-19 |None| None |radically right| ||
pi_texts/video-aggressiver-linker-versammlungsleiter http://www.pi-news.net/2017/02/video-aggressiver-linker-versammlungsleiter/ 2017-02-19 |None| None |radically right| ||
pi_texts/new-york-mobbing-gegen-tiffany-trump http://www.pi-news.net/2017/02/new-york-mobbing-gegen-tiffany-trump/ 2017-02-19 |None| None |radically right| ||
pi_texts/video-rede-von-heidi-mund-bei-110-baergida http://www.pi-news.net/2017/02/video-rede-von-heidi-mund-bei-110-baergida/ 2017-02-19 |None| None |radically right| ||
pi_texts/stuttgart-grossmoschee-widerstand-waechst http://www.pi-news.net/2017/02/stuttgart-grossmoschee-widerstand-waechst/ 2017-02-19 |None| None |radically right| ||
pi_texts/video-donald-trump-show-in-melbourne-fl http://www.pi-news.net/2017/02/video-donald-trump-show-in-melbourne-fl/ 2017-02-19 |None| None |radically right| ||
pi_texts/blogger-wehrt-sich-gegen-mdr-abmahnung http://www.pi-news.net/2017/02/blogger-wehrt-sich-gegen-mdr-abmahnung/ 2017-02-19 |None| None |radically right| ||
pi_texts/radio-feature-terrorwarnung-im-wdr http://www.pi-news.net/2017/02/radio-feature-terrorwarnung-im-wdr/ 2017-02-19 |None| None |radically right| ||
pi_texts/merkel-luegt-auf-muenchner-sicherheitskonferenz http://www.pi-news.net/2017/02/merkel-luegt-auf-muenchner-sicherheitskonferenz/ 2017-02-19 |None| None |radically right| ||
pi_texts/video-reden-von-hoecke-gauland-in-arnstadt http://www.pi-news.net/2017/02/video-reden-von-hoecke-gauland-in-arnstadt/ 2017-02-19 |None| None |radically right| ||
pi_texts/frankreich-brennt-unruhen-in-20-staedten http://www.pi-news.net/2017/02/frankreich-brennt-unruhen-in-20-staedten/ 2017-02-19 |None| None |radically right| |Frankreich Paris|
pi_texts/10-000-erdogan-tuerken-rufen-allahu-akbar http://www.pi-news.net/2017/02/10-000-erdogan-tuerken-rufen-allahu-akbar/ 2017-02-18 |None| None |radically right| ||
pi_texts/goering-eckardt-silvester-sicherheitsdebatte-stoert-start-der-gruenen-wahlpropaganda http://www.pi-news.net/2017/02/goering-eckardt-silvester-sicherheitsdebatte-stoert-start-der-gruenen-wahlpropaganda/ 2017-02-18 |None| None |radically right| ||
pi_texts/marine-le-pen-ich-liebe-frankreich http://www.pi-news.net/2017/02/marine-le-pen-ich-liebe-frankreich/ 2017-02-18 |None| None |radically right| ||
pi_texts/hamburg-feiert-justin-trudeau-den-anti-trump http://www.pi-news.net/2017/02/hamburg-feiert-justin-trudeau-den-anti-trump/ 2017-02-18 |None| None |radically right| ||
pi_texts/offener-brief-der-bpe-an-die-stuttgarter-zeitung http://www.pi-news.net/2017/02/offener-brief-der-bpe-an-die-stuttgarter-zeitung/ 2017-02-18 |None| None |radically right| ||
pi_texts/haette-petry-auch-strauss-ausgeschlossen http://www.pi-news.net/2017/02/haette-petry-auch-strauss-ausgeschlossen/ 2017-02-18 |None| None |radically right| ||
pi_texts/heilbronn-pakistanischer-asylant-abubaker-c-toetete-schon-einmal-im-namen-allahs http://www.pi-news.net/2017/02/heilbronn-pakistanischer-asylant-abubaker-c-toetete-schon-einmal-im-namen-allahs/ 2017-02-18 |None| None |radically right| |Heilbronn-Mord|
pi_texts/ex-gruene-antje-hermenau-kriminelle-machen-sich-ungeprueft-bei-uns-breit http://www.pi-news.net/2017/02/ex-gruene-antje-hermenau-kriminelle-machen-sich-ungeprueft-bei-uns-breit/ 2017-02-18 |None| None |radically right| ||
pi_texts/martin-sellner-ueber-die-generation-haram http://www.pi-news.net/2017/02/martin-sellner-ueber-die-generation-haram/ 2017-02-18 |None| None |radically right| ||
pi_texts/mit-baseballschlaegern-bauernhof-bereichert http://www.pi-news.net/2017/02/mit-baseballschlaegern-bauernhof-bereichert/ 2017-02-18 |None| None |radically right| ||
pi_texts/bjoern-hoecke-klagt-an-was-die-afd-fuehrung-macht-traegt-das-potenzial-der-spaltung http://www.pi-news.net/2017/02/bjoern-hoecke-klagt-an-was-die-afd-fuehrung-macht-traegt-das-potenzial-der-spaltung/ 2017-02-17 |None| None |radically right| ||
pi_texts/bamf-kopftuchfrau-entscheidet-ueber-schutzstatus-von-verfolgten-christen http://www.pi-news.net/2017/02/bamf-kopftuchfrau-entscheidet-ueber-schutzstatus-von-verfolgten-christen/ 2017-02-17 |None| None |radically right| ||
pi_texts/schwesig-warnt-vor-hippen-rechten http://www.pi-news.net/2017/02/schwesig-warnt-vor-hippen-rechten/ 2017-02-17 |None| None |radically right| ||
pi_texts/video-martin-sichert-afd-bayern-zum-islam http://www.pi-news.net/2017/02/video-martin-sichert-afd-bayern-zum-islam/ 2017-02-17 |None| None |radically right| ||
pi_texts/sieferles-vermaechtnis http://www.pi-news.net/2017/02/sieferles-vermaechtnis/ 2017-02-17 |None| None |radically right| ||
pi_texts/schwarzer-kurz-bilden-allianz-gegen-kopftuch http://www.pi-news.net/2017/02/schwarzer-kurz-bilden-allianz-gegen-kopftuch/ 2017-02-17 |None| None |radically right| ||
pi_texts/invasion-1000-schwarzafrikaner-stuermen-ceuta http://www.pi-news.net/2017/02/invasion-1000-schwarzafrikaner-stuermen-ceuta/ 2017-02-17 |None| None |radically right| |Ceuta Migranten spanische Exklave|
pi_texts/razzia-in-25-benachbarten-wohnhaeusern http://www.pi-news.net/2017/02/razzia-in-25-benachbarten-wohnhaeusern/ 2017-02-17 |None| None |radically right| ||
pi_texts/navid-kermani-wirbt-in-koeln-fuer-bunte-republik http://www.pi-news.net/2017/02/navid-kermani-wirbt-in-koeln-fuer-bunte-republik/ 2017-02-17 |None| None |radically right| ||
pi_texts/trump-zu-cnn-reporter-ich-werde-euch-nicht-mehr-fake-sondern-very-fake-news-nennen http://www.pi-news.net/2017/02/trump-zu-cnn-reporter-ich-werde-euch-nicht-mehr-fake-sondern-very-fake-news-nennen/ 2017-02-17 |None| None |radically right| ||
pi_texts/vier-frauen-von-25-bis-60-jahren-vergewaltigt http://www.pi-news.net/2017/02/vier-frauen-von-25-bis-60-jahren-vergewaltigt/ 2017-02-17 |None| None |radically right| ||
pi_texts/stuttgart-widerstand-gegen-grossmoschee-stadt-und-ditib-in-unruhe-warnung-vor-pi http://www.pi-news.net/2017/02/stuttgart-widerstand-gegen-grossmoschee-stadt-und-ditib-in-unruhe-warnung-vor-pi/ 2017-02-16 |None| None |radically right| ||
pi_texts/hamburg-100-afrikaner-bedrohen-polizei http://www.pi-news.net/2017/02/hamburg-100-afrikaner-bedrohen-polizei/ 2017-02-16 |None| None |radically right| ||
pi_texts/heilbronner-mordprozess-gegen-fluechtling-vierter-verhandlungstag-beweislage-eindeutig http://www.pi-news.net/2017/02/heilbronner-mordprozess-gegen-fluechtling-vierter-verhandlungstag-beweislage-eindeutig/ 2017-02-16 |None| None |radically right| |Heilbronn-Mord|
pi_texts/konstanz-tuerkischer-generalkonsul-ist-ueber-voelkermord-ausstellung-entzuernt http://www.pi-news.net/2017/02/konstanz-tuerkischer-generalkonsul-ist-ueber-voelkermord-ausstellung-entzuernt/ 2017-02-16 |None| None |radically right| ||
pi_texts/redner-bei-gegendemo-denunziert-pegida-fuerth http://www.pi-news.net/2017/02/redner-bei-gegendemo-denunziert-pegida-fuerth/ 2017-02-16 |None| None |radically right| ||
pi_texts/netanjahu-zur-situation-der-araber-in-israel http://www.pi-news.net/2017/02/netanjahu-zur-situation-der-araber-in-israel/ 2017-02-16 |None| None |radically right| ||
pi_texts/ohne-leute-wie-hoecke-kann-die-afd-einpacken http://www.pi-news.net/2017/02/ohne-leute-wie-hoecke-kann-die-afd-einpacken/ 2017-02-16 |None| None |radically right| ||
pi_texts/gruener-tuerken-sind-erdogans-brueckenkopf http://www.pi-news.net/2017/02/gruener-tuerken-sind-erdogans-brueckenkopf/ 2017-02-16 |None| None |radically right| ||
pi_texts/bpe-informierte-buerger-in-coesfeld-ueber-ditib http://www.pi-news.net/2017/02/bpe-informierte-buerger-in-coesfeld-ueber-ditib/ 2017-02-16 |None| None |radically right| ||
pi_texts/bystron-spd-will-die-abschaffung-deutschlands http://www.pi-news.net/2017/02/bystron-spd-will-die-abschaffung-deutschlands/ 2017-02-16 |None| None |radically right| ||
pi_texts/gatestone-deutschlands-zukunft-muslimisch http://www.pi-news.net/2017/02/gatestone-deutschlands-zukunft-muslimisch/ 2017-02-16 |None| None |radically right| ||
pi_texts/soll-nach-hoecke-nun-auch-poggenburg-gehen http://www.pi-news.net/2017/02/soll-nach-hoecke-nun-auch-poggenburg-gehen/ 2017-02-15 |None| None |radically right| ||
pi_texts/proteste-gegen-maritim-zeigen-wirkung-hotelkette-setzt-afd-bundesweit-auf-blacklist http://www.pi-news.net/2017/02/proteste-gegen-maritim-zeigen-wirkung-hotelkette-setzt-afd-bundesweit-auf-blacklist/ 2017-02-15 |None| None |radically right| ||
pi_texts/ab-18-uhr-merkel-muss-weg-mittwoch-live http://www.pi-news.net/2017/02/ab-18-uhr-merkel-muss-weg-mittwoch-live/ 2017-02-15 |None| None |radically right| ||
pi_texts/berlin-pakistanischer-kinderschaender-bleibt-frei http://www.pi-news.net/2017/02/berlin-pakistanischer-kinderschaender-bleibt-frei/ 2017-02-15 |None| None |radically right| ||
pi_texts/urteil-muenchen-erfolg-fuer-die-meinungsfreiheit http://www.pi-news.net/2017/02/urteil-muenchen-erfolg-fuer-die-meinungsfreiheit/ 2017-02-15 |None| None |radically right| ||
pi_texts/politischer-fruehjahrsputz-am-koelner-rathaus http://www.pi-news.net/2017/02/politischer-fruehjahrsputz-am-koelner-rathaus/ 2017-02-15 |None| None |radically right| ||
pi_texts/antisemiten-bei-dpa http://www.pi-news.net/2017/02/antisemiten-bei-dpa/ 2017-02-15 |None| None |radically right| ||
pi_texts/in-eigener-sache-pi-jetzt-noch-sicherer http://www.pi-news.net/2017/02/in-eigener-sache-pi-jetzt-noch-sicherer/ 2017-02-15 |None| None |radically right| ||
pi_texts/urteil-schallende-ohrfeige-fuer-bremer-senat http://www.pi-news.net/2017/02/urteil-schallende-ohrfeige-fuer-bremer-senat/ 2017-02-15 |None| None |radically right| ||
pi_texts/aydan-oezoguz-fordert-wahlrecht-fuer-auslaender http://www.pi-news.net/2017/02/aydan-oezoguz-fordert-wahlrecht-fuer-auslaender/ 2017-02-15 |None| None |radically right| ||
pi_texts/will-die-afd-sich-kastrieren http://www.pi-news.net/2017/02/will-die-afd-sich-kastrieren/ 2017-02-14 |None| None |radically right| ||
pi_texts/iran-schwedische-feministenregierung-auf-dem-islamischen-walk-of-shame http://www.pi-news.net/2017/02/iran-schwedische-feministenregierung-auf-dem-islamischen-walk-of-shame/ 2017-02-14 |None| None |radically right| ||
pi_texts/patriot-peer-die-app-fuer-patrioten http://www.pi-news.net/2017/02/patriot-peer-die-app-fuer-patrioten/ 2017-02-14 |None| None |radically right| ||
pi_texts/video-sven-aus-halle-als-hassprediger http://www.pi-news.net/2017/02/video-sven-aus-halle-als-hassprediger/ 2017-02-14 |None| None |radically right| ||
pi_texts/lichtmesz-nachklapp-zum-talk-im-hangar-7 http://www.pi-news.net/2017/02/lichtmesz-nachklapp-zum-talk-im-hangar-7/ 2017-02-14 |None| None |radically right| ||
pi_texts/dresden-wessen-gedacht-wird-sagt-die-stadt http://www.pi-news.net/2017/02/dresden-wessen-gedacht-wird-sagt-die-stadt/ 2017-02-14 |None| None |radically right| ||
pi_texts/gezinkte-karten http://www.pi-news.net/2017/02/gezinkte-karten/ 2017-02-14 |None| None |radically right| ||
pi_texts/ahaus-nigerianer-schlachtet-22-jaehrige-ab http://www.pi-news.net/2017/02/ahaus-nigerianer-schlachtet-22-jaehrige-ab/ 2017-02-14 |None| None |radically right| ||
pi_texts/da-geht-sie-hin-die-froehlichkeit http://www.pi-news.net/2017/02/da-geht-sie-hin-die-froehlichkeit/ 2017-02-13 |None| None |radically right| ||
pi_texts/anzahl-von-nafris-in-gefaengnissen-verdoppelt http://www.pi-news.net/2017/02/anzahl-von-nafris-in-gefaengnissen-verdoppelt/ 2017-02-13 |None| None |radically right| ||
pi_texts/neue-waschmaschinen-aber-keine-fluechtlinge http://www.pi-news.net/2017/02/neue-waschmaschinen-aber-keine-fluechtlinge/ 2017-02-13 |None| None |radically right| ||
pi_texts/ausschlussverfahren-gegen-hoecke-eingeleitet http://www.pi-news.net/2017/02/ausschlussverfahren-gegen-hoecke-eingeleitet/ 2017-02-13 |None| None |radically right| ||
pi_texts/welt-deutschlandlied-eine-ns-kampfhymne http://www.pi-news.net/2017/02/welt-deutschlandlied-eine-ns-kampfhymne/ 2017-02-13 |None| None |radically right| ||
pi_texts/susanne-kablitz-ist-tot http://www.pi-news.net/2017/02/susanne-kablitz-ist-tot/ 2017-02-13 |None| None |radically right| ||
pi_texts/ein-brera-es-gibt-keinen-anderen-weg http://www.pi-news.net/2017/02/ein-brera-es-gibt-keinen-anderen-weg/ 2017-02-13 |None| None |radically right| ||
pi_texts/katholisch-de-chef-afd-waehler-sind-a-loecher http://www.pi-news.net/2017/02/katholisch-de-chef-afd-waehler-sind-a-loecher/ 2017-02-13 |None| None |radically right| ||
pi_texts/illegale-alles-was-deutsche-machen-ist-scheisse http://www.pi-news.net/2017/02/illegale-alles-was-deutsche-machen-ist-scheisse/ 2017-02-12 |None| None |radically right| ||
pi_texts/schweden-kamele-als-integrationshilfe http://www.pi-news.net/2017/02/schweden-kamele-als-integrationshilfe/ 2017-02-12 |None| None |radically right| ||
pi_texts/video-buergerbegehren-von-pegida-chemnitz http://www.pi-news.net/2017/02/video-buergerbegehren-von-pegida-chemnitz/ 2017-02-07 |None| None |radically right| ||
pi_texts/paris-allahu-akbar-gewalteskalation http://www.pi-news.net/2017/02/paris-allahu-akbar-gewalteskalation/ 2017-02-12 |None| None |radically right| |Frankreich Paris|
pi_texts/geert-wilders-fordert-verbot-des-korans http://www.pi-news.net/2017/02/geert-wilders-fordert-verbot-des-korans/ 2017-02-12 |None| None |radically right| ||
pi_texts/steinmeier-ist-neuer-bundespraesident http://www.pi-news.net/2017/02/steinmeier-ist-neuer-bundespraesident/ 2017-02-12 |None| None |radically right| ||
pi_texts/hamburger-flughafen-gesperrt-50-verletzte http://www.pi-news.net/2017/02/hamburger-flughafen-gesperrt-50-verletzte/ 2017-02-12 |None| None |radically right| ||
pi_texts/bka-39-400-straftaten-von-fluechtlingen http://www.pi-news.net/2017/02/bka-39-400-straftaten-von-fluechtlingen/ 2017-02-12 |None| None |radically right| ||
pi_texts/europaeer-gegen-migration-aus-islam-laendern http://www.pi-news.net/2017/02/europaeer-gegen-migration-aus-islam-laendern/ 2017-02-12 |None| None |radically right| ||
pi_texts/dresden-nach-islambussen-fluechtlingsgraeber http://www.pi-news.net/2017/02/dresden-nach-islambussen-fluechtlingsgraeber/ 2017-02-11 |None| None |radically right| ||
pi_texts/orban-will-asyl-fuer-in-europa-politisch-verfolgte http://www.pi-news.net/2017/02/orban-will-asyl-fuer-in-europa-politisch-verfolgte/ 2017-02-11 |None| None |radically right| ||
pi_texts/parteiloser-buergermeister-sympathisiert-mit-afd http://www.pi-news.net/2017/02/parteiloser-buergermeister-sympathisiert-mit-afd/ 2017-02-11 |None| None |radically right| ||
pi_texts/nach-zwei-tagen-offline-wir-sind-wieder-da http://www.pi-news.net/2017/02/nach-zwei-tagen-offline-wir-sind-wieder-da/ 2017-02-11 |None| None |radically right| ||
pi_texts/kein-koelsch-fuer-rechte-aber-todesdrohungen http://www.pi-news.net/2017/02/kein-koelsch-fuer-rechte-aber-todesdrohungen/ 2017-02-11 |None| None |radically right| ||
pi_texts/fuchs-du-hast-die-gans-gestohlen http://www.pi-news.net/2017/02/fuchs-du-hast-die-gans-gestohlen/ 2017-02-11 |None| None |radically right| ||
pi_texts/nicolaus-fest-zu-sawsan-chebli-merkel-und-csu http://www.pi-news.net/2017/02/nicolaus-fest-zu-sawsan-chebli-merkel-und-csu/ 2017-02-11 |None| None |radically right| ||
pi_texts/michael-klonovsky-delikt-nicht-gleich-delikt http://www.pi-news.net/2017/02/michael-klonovsky-delikt-nicht-gleich-delikt/ 2017-02-10 |None| None |radically right| ||
pi_texts/glaser-afd-fordert-direktwahl-des-praesidenten http://www.pi-news.net/2017/02/glaser-afd-fordert-direktwahl-des-praesidenten/ 2017-02-10 |None| None |radically right| ||
pi_texts/das-seltsame-rechtsverstaendnis-der-henriette-r http://www.pi-news.net/2017/02/das-seltsame-rechtsverstaendnis-der-henriette-r/ 2017-02-10 |None| None |radically right| ||
pi_texts/ex-moslem-imad-karim-was-haben-diese-haesslichen-busse-an-so-einem-ort-zu-suchen http://www.pi-news.net/2017/02/ex-moslem-imad-karim-was-haben-diese-haesslichen-busse-an-so-einem-ort-zu-suchen/ 2017-02-09 |None| None |radically right| ||
pi_texts/brexit-sieg-auf-ganzer-linie-fuer-theresa-may http://www.pi-news.net/2017/02/brexit-sieg-auf-ganzer-linie-fuer-theresa-may/ 2017-02-09 |None| None |radically right| ||
pi_texts/ingolstadt-kinderkoepfe-abschneiden-fuer-allah http://www.pi-news.net/2017/02/ingolstadt-kinderkoepfe-abschneiden-fuer-allah/ 2017-02-09 |None| None |radically right| ||
pi_texts/pi-wirkt-medien-berichten-ueber-terrorbusse-abbau-aus-umweltschutzgruenden-geplant http://www.pi-news.net/2017/02/pi-wirkt-medien-berichten-ueber-terrorbusse-abbau-aus-umweltschutzgruenden-geplant/ 2017-02-08 |None| None |radically right| ||
pi_texts/geheime-kammern-in-der-hoehle-der-patriarchen http://www.pi-news.net/2017/02/geheime-kammern-in-der-hoehle-der-patriarchen/ 2017-02-08 |None| None |radically right| ||
pi_texts/heute-wieder-18-uhr-mmwm-live-aus-berlin http://www.pi-news.net/2017/02/heute-wieder-18-uhr-mmwm-live-aus-berlin/ 2017-02-08 |None| None |radically right| ||
pi_texts/gewinner-und-verlierer-der-fluechtlingskrise http://www.pi-news.net/2017/02/gewinner-und-verlierer-der-fluechtlingskrise/ 2017-02-08 |None| None |radically right| ||
pi_texts/wahlwerbespot-von-geert-wilders-deutsch http://www.pi-news.net/2017/02/wahlwerbespot-von-geert-wilders-deutsch/ 2017-02-08 |None| None |radically right| ||
pi_texts/gedenkt-dresden-islamischer-terror-miliz http://www.pi-news.net/2017/02/gedenkt-dresden-islamischer-terror-miliz/ 2017-02-08 |None| None |radically right| ||
pi_texts/auslaenderkriminalitaet-alle-wussten-es-laengst http://www.pi-news.net/2017/02/auslaenderkriminalitaet-alle-wussten-es-laengst/ 2017-02-08 |None| None |radically right| ||
pi_texts/tuerkei-erhebt-ansprueche-auf-die-antarktis http://www.pi-news.net/2017/02/tuerkei-erhebt-ansprueche-auf-die-antarktis/ 2017-02-08 |None| None |radically right| ||
pi_texts/historiker-buergerkrieg-nicht-zu-vermeiden http://www.pi-news.net/2017/02/historiker-buergerkrieg-nicht-zu-vermeiden/ 2017-02-08 |None| None |radically right| ||
pi_texts/afd-berlin-kontert-spiegel-cover http://www.pi-news.net/2017/02/afd-berlin-kontert-spiegel-cover/ 2017-02-07 |None| None |radically right| ||
pi_texts/muenchen-eritreer-belaestigt-18-frauen-in-s-bahn http://www.pi-news.net/2017/02/muenchen-eritreer-belaestigt-18-frauen-in-s-bahn/ 2017-02-07 |None| None |radically right| ||
pi_texts/pirincci-wehrt-sich-gegen-staatliche-repression http://www.pi-news.net/2017/02/pirincci-wehrt-sich-gegen-staatliche-repression/ 2017-02-07 |None| None |radically right| ||
